x1,x2,peak,cosineSim
1800,1800,10,6.106226635438361e-16
1801,1801,9,-0.2588190451025203
1802,1802,7,-0.707106781186547
1803,1803,7,-0.707106781186547
1804,1804,6,-0.8660254037844383
1805,1805,5,-0.9659258262890681
1806,1806,5,-0.9659258262890681
1807,1807,4,-1.0
1808,1808,4,-1.0
1809,1809,3,-0.9659258262890684
1810,1810,3,-0.9659258262890684
1811,1811,3,-0.9659258262890684
1812,1812,2,-0.8660254037844388
1813,1813,2,-0.8660254037844388
1814,1814,2,-0.8660254037844388
1815,1815,1,-0.7071067811865479
1816,1816,1,-0.7071067811865479
1817,1817,1,-0.7071067811865479
1818,1818,0,-0.5000000000000004
1819,1819,0,-0.5000000000000004
1820,1820,0,-0.5000000000000004
1821,1821,23,-0.25881904510252135
1822,1822,23,-0.25881904510252135
1823,1823,22,0.0
1824,1824,22,0.0
1825,1825,22,0.0
1826,1826,21,0.25881904510252046
1827,1827,21,0.25881904510252046
1828,1828,21,0.25881904510252046
1829,1829,20,0.4999999999999994
1830,1830,20,0.4999999999999994
1831,1831,20,0.4999999999999994
1832,1832,19,0.7071067811865475
1833,1833,19,0.7071067811865475
1834,1834,19,0.7071067811865475
1835,1835,18,0.8660254037844385
1836,1836,18,0.8660254037844385
1837,1837,17,0.9659258262890684
1838,1838,17,0.9659258262890684
1839,1839,17,0.9659258262890684
1840,1840,16,1.0
1841,1841,16,1.0
1842,1842,16,1.0
1843,1843,15,0.9659258262890684
1844,1844,15,0.9659258262890684
1845,1845,14,0.866025403784439
1846,1846,14,0.866025403784439
1847,1847,13,0.7071067811865479
1848,1848,13,0.7071067811865479
1849,1849,13,0.7071067811865479
1850,1850,12,0.5000000000000008
1851,1851,11,0.258819045102521
1852,1852,10,6.106226635438361e-16
1853,1853,9,-0.2588190451025203
1854,1854,8,-0.4999999999999997
1855,1855,7,-0.707106781186547
1856,1856,6,-0.8660254037844383
1857,1857,5,-0.9659258262890681
1858,1858,5,-0.9659258262890681
1859,1859,4,-1.0
1860,1860,4,-1.0
1861,1861,3,-0.9659258262890684
1862,1862,3,-0.9659258262890684
1863,1863,3,-0.9659258262890684
1864,1864,2,-0.8660254037844388
1865,1865,2,-0.8660254037844388
1866,1866,1,-0.7071067811865479
1867,1867,1,-0.7071067811865479
1868,1868,1,-0.7071067811865479
1869,1869,0,-0.5000000000000004
1870,1870,0,-0.5000000000000004
1871,1871,23,-0.25881904510252135
1872,1872,23,-0.25881904510252135
1873,1873,22,0.0
1874,1874,22,0.0
1875,1875,21,0.25881904510252046
1876,1876,21,0.25881904510252046
1877,1877,21,0.25881904510252046
1878,1878,20,0.4999999999999994
1879,1879,20,0.4999999999999994
1880,1880,19,0.7071067811865475
1881,1881,19,0.7071067811865475
1882,1882,18,0.8660254037844385
1883,1883,18,0.8660254037844385
1884,1884,18,0.8660254037844385
1885,1885,17,0.9659258262890684
1886,1886,17,0.9659258262890684
1887,1887,16,1.0
1888,1888,16,1.0
1889,1889,15,0.9659258262890684
1890,1890,15,0.9659258262890684
1891,1891,15,0.9659258262890684
1892,1892,14,0.866025403784439
1893,1893,14,0.866025403784439
1894,1894,13,0.7071067811865479
1895,1895,13,0.7071067811865479
1896,1896,12,0.5000000000000008
1897,1897,11,0.258819045102521
1898,1898,10,6.106226635438361e-16
1899,1899,9,-0.2588190451025203
1900,1900,8,-0.4999999999999997
1901,1901,7,-0.707106781186547
1902,1902,6,-0.8660254037844383
1903,1903,6,-0.8660254037844383
1904,1904,5,-0.9659258262890681
1905,1905,4,-1.0
1906,1906,4,-1.0
1907,1907,4,-1.0
1908,1908,3,-0.9659258262890684
1909,1909,3,-0.9659258262890684
1910,1910,2,-0.8660254037844388
1911,1911,2,-0.8660254037844388
1912,1912,1,-0.7071067811865479
1913,1913,1,-0.7071067811865479
1914,1914,0,-0.5000000000000004
1915,1915,0,-0.5000000000000004
1916,1916,23,-0.25881904510252135
1917,1917,23,-0.25881904510252135
1918,1918,22,0.0
1919,1919,22,0.0
1920,1920,22,0.0
1921,1921,21,0.25881904510252046
1922,1922,21,0.25881904510252046
1923,1923,20,0.4999999999999994
1924,1924,20,0.4999999999999994
1925,1925,19,0.7071067811865475
1926,1926,19,0.7071067811865475
1927,1927,18,0.8660254037844385
1928,1928,18,0.8660254037844385
1929,1929,18,0.8660254037844385
1930,1930,17,0.9659258262890684
1931,1931,17,0.9659258262890684
1932,1932,16,1.0
1933,1933,16,1.0
1934,1934,15,0.9659258262890684
1935,1935,15,0.9659258262890684
1936,1936,15,0.9659258262890684
1937,1937,14,0.866025403784439
1938,1938,14,0.866025403784439
1939,1939,13,0.7071067811865479
1940,1940,13,0.7071067811865479
1941,1941,12,0.5000000000000008
1942,1942,11,0.258819045102521
1943,1943,10,6.106226635438361e-16
1944,1944,10,6.106226635438361e-16
1945,1945,9,-0.2588190451025203
1946,1946,8,-0.4999999999999997
1947,1947,7,-0.707106781186547
1948,1948,6,-0.8660254037844383
1949,1949,5,-0.9659258262890681
1950,1950,5,-0.9659258262890681
1951,1951,5,-0.9659258262890681
1952,1952,4,-1.0
1953,1953,3,-0.9659258262890684
1954,1954,3,-0.9659258262890684
1955,1955,2,-0.8660254037844388
1956,1956,2,-0.8660254037844388
1957,1957,1,-0.7071067811865479
1958,1958,1,-0.7071067811865479
1959,1959,0,-0.5000000000000004
1960,1960,0,-0.5000000000000004
1961,1961,23,-0.25881904510252135
1962,1962,23,-0.25881904510252135
1963,1963,22,0.0
1964,1964,22,0.0
1965,1965,21,0.25881904510252046
1966,1966,21,0.25881904510252046
1967,1967,20,0.4999999999999994
1968,1968,20,0.4999999999999994
1969,1969,19,0.7071067811865475
1970,1970,19,0.7071067811865475
1971,1971,18,0.8660254037844385
1972,1972,18,0.8660254037844385
1973,1973,17,0.9659258262890684
1974,1974,17,0.9659258262890684
1975,1975,16,1.0
1976,1976,16,1.0
1977,1977,15,0.9659258262890684
1978,1978,15,0.9659258262890684
1979,1979,14,0.866025403784439
1980,1980,14,0.866025403784439
1981,1981,13,0.7071067811865479
1982,1982,13,0.7071067811865479
1983,1983,12,0.5000000000000008
1984,1984,11,0.258819045102521
1985,1985,10,6.106226635438361e-16
1986,1986,8,-0.4999999999999997
1987,1987,7,-0.707106781186547
1988,1988,6,-0.8660254037844383
1989,1989,5,-0.9659258262890681
1990,1990,5,-0.9659258262890681
1991,1991,4,-1.0
1992,1992,3,-0.9659258262890684
1993,1993,3,-0.9659258262890684
1994,1994,2,-0.8660254037844388
1995,1995,1,-0.7071067811865479
1996,1996,1,-0.7071067811865479
1997,1997,0,-0.5000000000000004
1998,1998,23,-0.25881904510252135
1999,1999,23,-0.25881904510252135
2000,2000,22,0.0
2001,2001,22,0.0
2002,2002,21,0.25881904510252046
2003,2003,20,0.4999999999999994
2004,2004,20,0.4999999999999994
2005,2005,19,0.7071067811865475
2006,2006,19,0.7071067811865475
2007,2007,18,0.8660254037844385
2008,2008,18,0.8660254037844385
2009,2009,17,0.9659258262890684
2010,2010,17,0.9659258262890684
2011,2011,16,1.0
2012,2012,16,1.0
2013,2013,15,0.9659258262890684
2014,2014,15,0.9659258262890684
2015,2015,14,0.866025403784439
2016,2016,14,0.866025403784439
2017,2017,13,0.7071067811865479
2018,2018,12,0.5000000000000008
2019,2019,12,0.5000000000000008
2020,2020,11,0.258819045102521
2021,2021,9,-0.2588190451025203
2022,2022,8,-0.4999999999999997
2023,2023,7,-0.707106781186547
2024,2024,6,-0.8660254037844383
2025,2025,5,-0.9659258262890681
2026,2026,5,-0.9659258262890681
2027,2027,4,-1.0
2028,2028,3,-0.9659258262890684
2029,2029,3,-0.9659258262890684
2030,2030,2,-0.8660254037844388
2031,2031,2,-0.8660254037844388
2032,2032,1,-0.7071067811865479
2033,2033,1,-0.7071067811865479
2034,2034,0,-0.5000000000000004
2035,2035,0,-0.5000000000000004
2036,2036,23,-0.25881904510252135
2037,2037,22,0.0
2038,2038,22,0.0
2039,2039,22,0.0
2040,2040,21,0.25881904510252046
2041,2041,21,0.25881904510252046
2042,2042,20,0.4999999999999994
2043,2043,20,0.4999999999999994
2044,2044,19,0.7071067811865475
2045,2045,19,0.7071067811865475
2046,2046,18,0.8660254037844385
2047,2047,18,0.8660254037844385
2048,2048,18,0.8660254037844385
2049,2049,17,0.9659258262890684
2050,2050,17,0.9659258262890684
2051,2051,16,1.0
2052,2052,16,1.0
2053,2053,15,0.9659258262890684
2054,2054,15,0.9659258262890684
2055,2055,15,0.9659258262890684
2056,2056,14,0.866025403784439
2057,2057,14,0.866025403784439
2058,2058,13,0.7071067811865479
2059,2059,12,0.5000000000000008
2060,2060,12,0.5000000000000008
2061,2061,11,0.258819045102521
2062,2062,9,-0.2588190451025203
2063,2063,8,-0.4999999999999997
2064,2064,7,-0.707106781186547
2065,2065,6,-0.8660254037844383
2066,2066,5,-0.9659258262890681
2067,2067,5,-0.9659258262890681
2068,2068,4,-1.0
2069,2069,4,-1.0
2070,2070,3,-0.9659258262890684
2071,2071,3,-0.9659258262890684
2072,2072,2,-0.8660254037844388
2073,2073,2,-0.8660254037844388
2074,2074,1,-0.7071067811865479
2075,2075,1,-0.7071067811865479
2076,2076,0,-0.5000000000000004
2077,2077,0,-0.5000000000000004
2078,2078,23,-0.25881904510252135
2079,2079,23,-0.25881904510252135
2080,2080,22,0.0
2081,2081,22,0.0
2082,2082,21,0.25881904510252046
2083,2083,21,0.25881904510252046
2084,2084,20,0.4999999999999994
2085,2085,20,0.4999999999999994
2086,2086,19,0.7071067811865475
2087,2087,19,0.7071067811865475
2088,2088,18,0.8660254037844385
2089,2089,18,0.8660254037844385
2090,2090,18,0.8660254037844385
2091,2091,17,0.9659258262890684
2092,2092,17,0.9659258262890684
2093,2093,16,1.0
2094,2094,16,1.0
2095,2095,16,1.0
2096,2096,15,0.9659258262890684
2097,2097,15,0.9659258262890684
2098,2098,14,0.866025403784439
